tweetID	tweetText
553228573142974464	"خــاص| الأمن اليمني لـ""خبر"": القبض على منفذي تفجير ""كلية الشرطة"" الإرهابي (تفاصيل) http://t.co/zyCRHoe1pg"
553228627564040195	"الجارديان"" تُبرئ الإسلام من هجوم ""تشارلى إبدو"" وتستشهد بحرية التعبير فى حياة "" النبى "" الصقر"
553228643619831808	"الجارديان"" تُبرئ الإسلام من هجوم ""تشارلى إبدو"" وتستشهد بحرية التعبير فى حياة "" النبى "" الصقر"
553228668689215488	"الجارديان"" تُبرئ الإسلام من هجوم ""تشارلى إبدو"" وتستشهد بحرية التعبير فى حياة "" النبى "" الصقر"
553228756848869377	وفاق برس | عاجل .. القبض على منفذي تفجير كلية الشرطة وإحباط عملية إرهابية جديدة في صنعاء: أعلن مصدر أمني في ال... http://t.co/Q2usHK3VZk
553228899912802304	"خــاص| الأمن اليمني لـ""خبر"": القبض على منفذي تفجير ""كلية الشرطة"" الإرهابي (تفاصيل) http://t.co/BvHgcq4by3"
553229012579782656	شاهد .. اللحظات الأولى لمذبحة صحيفة شارلي إيبدو: كشفت صحيفة “لوموند” الفرنسية أن منفذي العملية كانا ملثمين ودخ... http://t.co/g5f8Sgl0fq
553229096365223936	"""بوكو حرام"" تدمر 16 بلدة وقرية في نيجيريا http://t.co/GjEBl6h7DL"
553229150648299520	هل تعلمون ماذا حدث بعد الاعتداء على الصحافين في فرنسا !! قنابل واطلاق نار لعدد من المساجد في فرنسا ، وقتل... http://t.co/bXlk0207fV
553229294135046145	من هما الشقيقان سعيد وشريف كواشي المشتبه في تنفيذهما الهجوم على صحيفة #شارلي_إيبدو ؟ https://t.co/gnj6xQwzeB
553229378297937921	"الأنحاء/تشديد الإجراءات الأمنية على موقع صحيفة ""لو دانوا"" الدنماركية صاحبة الرسوم المسيئة للرسول إثر الهجوم على صحيفة شارلي ايبدو الفرنسية."
553230006269538305	"الاخوان سعيد وشريف كواشي: من ""حلم الراب"" الى الاسلام الراديكالي http://t.co/M2hrj7LtQe"
553230061361319937	"جماعة ""بوكو حرام"" تدمّر 16 بلدة وقرية في شمال شرق نيجيريا - ا ف ب"
553230136628113408	غداً افتتاح #كأس_آسيا_2015 في الساعة ١١،٣٠ ص نتمنى التوفيق ل منتخب الكويت الشقيق وعقبال المنتخب السعودي 💚💭💚
553230326911496193	استنكار الاعتداء ضد الصحفيين في باريس لا يعني قبول او تبرير اعتداءات وانتهاكات فرنسا في بلاداننا وضد شعوبنا او تبرير السخرية والاستهزاء
553230402119159809	مهاجمة #مساجد بالرصاص والقنابل في #فرنسا أفادت مصادر قضائية الخميس عن تعرض مساجد لهجمات لم توقع ضحايا في ثلاث مدن... http://t.co/tasY6079ph
553230523976667138	"خــاص| الأمن اليمني لـ""خبر"": القبض على منفذي تفجير ""كلية الشرطة"" الإرهابي (تفاصيل) http://t.co/PVMUQbsLjW"
553230951644278784	من هم منفذى الهجوم على مجلة شارلي إيبدو باريس .تفاصيل واسباب الهجوم إلارهابي على مجلة شارلي إيبدو: من هم منفذى... http://t.co/IoWio8WhLf
553231119366111232	ملاحقة امرأة تسرق 1.4 مليون ريال من مواطنين في جدة http://t.co/Tan7AIK9ej
553231215054958593	وقفة تضامنية من مسلمي فرنسا مع ضحايا صحيفة #شارلي_إييدو
553231390809268226	100 قتيل في هجوم لجماعة بوكو حرام على مدينة في شمال شرق نيجيريا.
553231423805857792	الإرهاب يضرب فرنسا فى قلبها .. مقتل 15 وإصابة 11 فى هجوم على صحيفة شارلى إبدو الساخرة http://t.co/wCSVXgwtei
553231499424976898	#الصحافة المحلية: وصول السفير الأمريكي الجديد لـ #البحرين #منامة_بوست http://t.co/lJGvz67EAB #المنامة #سترة #سند #كرباباد #دمستان
553231504701403136	http://t.co/yYE8BmUuVt #اليمن #وفاق_برس -عاجل .. القبض على منفذي تفجير كلية الشرطة وإحباط عملية إرها...
553231541716148224	#سياسة:مراسلنا: انفجار سيارة مفخخة جنوب غرب ريف دمشق وأنباء عن سقوط قتلى وجرحى http://t.co/TMCTp3PF2i
553231673148448768	"مجلس الشئون الخارجية يحذر من استغلال حادث ""شارلي إبدو"" في إثارة العداء ضد الإسلام http://t.co/ZDIuKTXthS"
553231860340629504	جماعة بوكو حرام تدمر 16 بلدة وقرية في شمال شرق #نيجيريا http://t.co/XW0W4jRvGB http://t.co/3rbmrzKHp8
553231906574041088	"الأمن اليمني لـ""خبر"": القبض على منفذي تفجير ""كلية الشرطة"" الإرهابي (تفاصيل) http://t.co/Gdek2YQk3V"""
553231971023728641	http://t.co/ei5hzNLeMj القبض على منفذي تفجير كلية الشرطة وعلى انتحاري حاول تفجير بنك الدم
553232138581970945	#فرنسا | تأهب أمني وحداد في #فرنسا بعد فرار منفذي الهجوم الدموي ضد « #شارلي_إيبدو »
553232212934402048	جماعة بوكو حرام تدمر 16 بلدة وقرية في شمال شرق نيجيريا . http://t.co/1mwA0tTKpe | https://t.co/aqBzdxEqVQ
553232339481145344	انفجار قنبلة أمام بنك في اسطنبول دون إصابات #تركيا http://t.co/g1mTlCdjF3
553232427854745601	القبض على منفذي تفجير كلية الشرطة- http://t.co/R4HZY1KXuP
553232451976192001	ربي هون على مسلمي فرنسا الحال .
553232549728620545	#اليمن | وكالة تكشف تفاصيل جديدة عن تفجير كلية الشرطة وعدد أفراد الخلية المتورطة http://t.co/2v7xKGfZoz #Yemen |
553232690099802112	"فرنسا: اعتداءات تطال مساجد وظهور المشتبه بهما في اعتداء ""شارلي إيبدو"" بالشمال http://t.co/432TkSdSdc"
553232729228058624	100 قتيل في هجوم لجماعة بوكو حرام على مدينة في شمال شرق نيجيريا - http://t.co/XJXJxsydgt
553232817262714880	قتلى كثر من داعش على يد اكراد كوباني #ولاية_صلاح_الدين #ولاية_ديالى #ولاية_الأنبار #ولاية_الرقة #ولاية_نينوى http://t.co/PxMBPQOPVS
553232843187306496	#عاجل_اليمن عاجل ... القبض على منفذي تفجير كلية الشرطة وإحباط عملية إرهابية جديدة في #صنعاء #القاعدة http://t.co/DuUIZzV0Me عاجل العرب
553232866780672000	هجمات على مساجد في #فرنسا ومقتل شرطية بإطلاق نار.
553232934418001921	فيديو جديد للحظة التفجير الذي استهدف طلاب كلية الشرطة في العاصمة صنعاء http://t.co/IVxXNysv7A
553233036326600704	100 قتيل في هجوم لجماعة بوكو حرام على مدينة في شمال شرق نيجيريا
553233211976085504	بوكو حرام فاشخة الدنيا تحت
553233220427595776	@Haidyhazem_ 😅 اوكى، بس فرنسا مش كئيبة لو سمحتى✋
553233432914825216	"مسلمو فرنسا يدعون لإدانة ""الإرهاب"" في خطب الجمعة: دعا ممثلو مسلمي فرنسا الخميس أئمة كل مساجد البلاد إلى ""إدانة... http://t.co/X5KkeH1Peq"
553233541916819456	الأمن اليمني يضع يده على منفذي تفجير كلية الشرطة http://t.co/fB3rQ8erxV
553233572258385921	مقتل العشرات من #داعش في #كوباني #ولاية_صلاح_الدين #ولاية_ديالى #ولاية_الأنبار #ولاية_الرقة #ولاية_نينوى http://t.co/2jtazEF7kM
553233680727277569	عاجل : رويترز : 100 قتيل في هجوم لجماعة بوكو حرام على مدينة في شمال شرق نيجيريا #حركة_شباب #نيجيريا
553233697919750146	بوكو حرام تدمر 16 بلدة وقرية في شمال شرق نيجيريا http://t.co/VRJEvlqH9c . http://t.co/FoLtmEO0FT
553233710510649345	فكركم معقول نسمع من يدين عمليات بوكو حرام بعد ما صوتت نيجريا ضدنا في مجلس الامن ؟ http://t.co/WrDmYQrs2Z
553233744119599106	مقتل عشرات لمسلحين نصره في هجوم على نبل و الزهراء لحمد الله
553233861669171201	بعد حادث (شارلي إبدو)..الذئاب المنفردة تنجح في فرض إرادتها على صحف غربية - http://t.co/6r6L0nMKwM
553233932825546752	رويترز :١٠٠ قتيل في هجوم لجماعة بوكو حرام على مدينة في شمال شرق نيجيبريا http://t.co/jlVTh3H6XC
553233957412540416	عاجل | مقتل مئة شخص على الأقل على أيدي مسلحي بوكو حرام في شمال شرق نيجيريا http://t.co/7fF56l92ht
553234134894522369	بعد حادث (شارلي إبدو)..الذئاب المنفردة تنجح في فرض إرادتها على صحف غربية http://t.co/FLJEnXxXWN via @zegpressinfo
553234814006870019	القبض على منفذي تفجير كلية الشرطة http://t.co/G9Pbbo0M1s
553234914527965184	من هو شريف كواشي المتهم بالهجوم على شارلي إيبدو؟ - البيان http://t.co/zjJxrrLaIi #عاجل #AS
553235489923166208	"حماية وحرية الصحفيين"" يدين الهجوم الإرهابي على جريدة شارلي ايبدو الفرنسية صحيفة عمان الاخبارية ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
553235630990569472	هجوم جديد في باريس يسفر عن مقتل شرطية http://t.co/68TWeQ1D0m
553235684820258816	رويترز: مقتل مئة شخص على الأقل على يد مسلحي بوكو حرام في شمال شرق #نيجيريا مساء الأربعاء
553235815979954177	رويترز: مقتل مئة شخص على الأقل على يد مسلحي بوكو حرام في شمال شرق نيجيريا مساء الأربعاء
553235975132815360	⚪ جماعة بوكو حرام تدمر 16 بلدة وقرية في شمال شرق نيجيريا #نيجيريا #أفريقيا http://t.co/b2Wph6l6N9
553235979788906496	جثث #داعش واسلحتهم يايدي قوات #YPG في #كوباني اليوم #عين_العرب #عين_الاسلام #دولة_الخلافة https://t.co/iEZv6ucw8q
553235996825772032	بالفيديو : 'شريف كواشي' من شاب تزعم فرقة غنائية مولوعة بالراب الى تزعم جماهة ارهابية هاجمت 'شارلي ايبدو' http://t.co/NS5y5V5PUs
553236050873556992	#أخبار #السعودية بوكو حرام تدمر 16 بلدة وقرية في شمال شرق نيجيريا http://t.co/jyEgwRGcpp #saudi #news #ksa
553236239546343424	بوكو حرام موتوا انهاردة ٢٠٠٠ بني آدم..طب بذمتكم مش ده بوكو حرام عليها؟؟ #sorrynotsorry
553236289374265344	نيجيريا: مقتل مئة شخص على الأقل على ايدي مسلحي بوكو حرام في شمال شرق البلاد في مطلع الأسبوع http://t.co/OxFTSpyZyn
553236332466536448	"عدد القتلي قد يصل إلي 2000.. ""بوكو حرام"" تحرق بلدة بالكامل شمال شرقي نيجيريا http://t.co/dchxZxw2Vk via @eahram"
553236587572891648	"أصداء هجوم ""شارلي ايبدو"" عبر تويتر http://t.co/QpFzSIMqZc"
553236780762144768	#عاجل_اليمن إقالة قيادات كلية الشرطة بعد تفجير #صنعاء و«#هادي» يقرر اعتبار القتلي «ضباطا» وهم في القبر #هادي يتغشمر http://t.co/oWAJHbwjiu
553237087864893441	الإرهاب لا دين له #فرنسا #داعش #البغدادي #خوارج #شارلي_ايبدو
553237146815840256	"أصداء هجوم ""شارلي ايبدو"" عبر تويتر http://t.co/10iwjnLgXD"
553237356543614977	"هناك مقهى في مدينة نيس الفرنسية تنخفض لديه اسعار القهوة حسب طريقتك ولباقتك في طلبها http://t.co/fkYhnsprR0"""
553237619543658496	قتلى كثر من داعش على يد اكراد كوباني #ولاية_صلاح_الدين #ولاية_ديالى #ولاية_الأنبار #ولاية_الرقة #ولاية_نينوى http://t.co/PxMBPQOPVS.
553237832631062528	لما يتعلّق الأمر بالرياضة و التتويجات : زيدان فرنسي و لما يتعلق بهجمات أو ارهاب : شريف كواشي جزائري يا فرنسا يا بنت الكلب
553237933818249216	#السعودية بوكو حرام تدمر 16 بلدة وقرية في شمال شرق نيجيريا: دمرت جماعة بوكو حرام المتطرفة بالك... http://t.co/B5xiBwHAZR #الرياض
553237934262870016	صحافة برس #مصر بوكو حرام تدمر 16 بلدة وقرية في شمال شرق نيجيريا: دمرت جماعة... http://t.co/08jQPnSkdy ـ #السعودية #اليمن
553237943167352836	بوكو حرام تدمر 16 بلدة وقرية في شمال شرق نيجيريا: دمرت جماعة بوكو حرام المتطرفة بالكامل 16 بلدة وقرية على ضف... http://t.co/tebGU1lGdv
553237946376388609	بوكو حرام تدمر 16 بلدة وقرية في شمال شرق نيجيريا: دمرت جماعة بوكو حرام المتطرفة بالكامل 16 بلدة وقرية على ضف... http://t.co/tEx0wkFyEV
553237984678404096	"أصداء هجوم ""شارلي ايبدو"" عبر تويتر http://t.co/XY7iTbh9OV"
553238185191694336	هجوم جديد لجماعة بوكو حرام على بلدة باغا في نيجيريا وقال موسى الحاجي بوكار إن عناصر الجماعة أحرقوا جل ما في البلدة الأربعاء،نحو 200 قتيلا.
553238785723731968	تعرض مساجد لهجمات في فرنسا | الموقع الإلكتروني لحزب العدالة والتنمية http://t.co/FF1tHWGKok
553238898113921024	@Ph_Wahbi @SaudiGuides مقهى د.كيف بمركزغرناطه التجاري(البوابه الثانيه) مقهى عائلي رائع جدا ذوطابع رومنسي ووجبات عاليةالجوده انصحك بزيارته
553238941143285761	#أخبار_مصر #egynews إطفاء أضواء برج ايفل مساء اليوم حدادا على ضحايا شارلي إبدو http://t.co/czv9rGfc6N
553239176272179200	"فرنسا: اعتداءات تطال مساجد وظهور المشتبه بهما في اعتداء ""شارلي إيبدو"" بالشمال http://t.co/bML8tPYbmZ"
553239330064310272	"“@a_yafei: في أحلامنا ، أهدافنا ، طموحاتنا حياة الشعارات تضللنا نحن بحاجة لمواجهة ""الواقع"" بدلا من ملاحقة ""الوهم"" #كتاب_الأنا”"
553239363803299840	رندة مرعشلي ملاحقة من قبل قسم مكافحة الدعارة !! التفاصيل من هنا http://t.co/H44zfKDbAV http://t.co/viaydBcU6v
553239386104414208	عدة هجمات على مساجد في فرنسا وتفجير في محل كباب يملكه مسلم بعد حادثة تشارلي إيبدو .. http://t.co/k0mKFASlSo
553239392979283968	كاميرون: سنعمل كل ما بوسعنا للمساعدة على اعتقال منفذي هجوم باريسhttp://t.co/ZTV6NyP9jY http://t.co/nMSWWbvPeW
553239393155432448	استهداف المساجد في فرنسا بعد الاعتداء على جريدة شارلي إبدو الفرنسية http://t.co/NcS5w50ZO6
553239716527497216	تعرض الكثير من مساجد فرنسا لإطلاق النار فليفرح الأغبياء بقتل الأبرياء اسلام ، بلا مسلمين حقيقيين ،ولكن حفنة من الاوباش #شارلي_ابيدو
553239733749293056	#أنا_لست_شارلي_ايبيدو تعرض مساجد لهجمات في فرنسا رداً على قتل الصحفيين http://t.co/97VkoVcWEU
553240208464805889	"| روسيا اليوم | مصادر إعلامية: مسلحو ""بوكو حرام"" يقتلون مئات الأشخاص ويحرقون 16 قرية في نيجيريا http://t.co/FoUIr087gI"
553240246213562368	من هو شريف كواشي المشتبه به في تنفيذ الهجوم على “شارلي إيبدو”؟ http://t.co/YMcLKvKsJO
553240295840575488	مقتل مئة شخص في هجوم جديد لجماعة بوكو حرام على مدينة في شمال شرقي نيجيريا
553240317928157184	العراق - بغداد : سيطرة وهمية لميليشيات الحشد الشعبي في طريق مركز قضاء المحمودية جنوب بغداد تختطف شخصاً و سياراته... http://t.co/GG53REfUc9
